timestamp,acceleration.x,acceleration.y,acceleration.z
1.487305312663e+12,-0.08,0.00,1.00
1.487305313158e+12,-0.05,0.03,1.04
1.48730531367e+12,-0.22,-0.03,1.06
1.487305314167e+12,-0.08,-0.06,1.04
1.487305314662e+12,-0.14,-0.18,0.93
1.487305315158e+12,0.02,-0.11,1.05
1.487305315657e+12,-0.15,-0.03,1.09
1.487305316152e+12,-0.06,-0.09,0.96
1.487305316646e+12,-0.06,-0.14,1.06
1.487305317145e+12,-0.06,-0.13,1.07
1.487305317641e+12,-0.08,-0.13,1.00
1.487305318135e+12,-0.13,-0.00,0.94
1.487305318629e+12,-0.05,-0.09,1.06
1.487305319127e+12,-0.14,-0.12,1.00
1.487305319622e+12,-0.04,-0.07,0.98
1.487305320119e+12,-0.09,-0.03,0.96
1.487305320614e+12,-0.11,-0.02,1.03
1.48730532111e+12,-0.08,-0.07,0.97
1.487305321606e+12,-0.11,-0.02,0.95
1.487305322102e+12,-0.08,-0.02,1.07
1.487305322599e+12,-0.08,-0.03,1.03
1.487305323045e+12,-0.06,0.00,0.92
1.487305323541e+12,-0.08,-0.03,0.99
1.487305324037e+12,-0.13,0.03,0.92
1.487305324534e+12,-0.06,0.02,1.05
1.487305325029e+12,-0.11,-0.04,0.99
1.487305325509e+12,-0.11,0.00,0.92
1.487305326006e+12,-0.10,-0.06,1.07
1.487305326502e+12,-0.10,-0.04,0.99
1.487305326997e+12,-0.11,0.03,0.97
1.487305327492e+12,-0.03,-0.01,0.99
1.487305327988e+12,-0.10,-0.02,1.00
1.487305328485e+12,-0.04,-0.01,1.05
1.487305328981e+12,-0.12,-0.01,0.99
1.487305329477e+12,-0.08,0.00,1.04
1.487305329975e+12,-0.09,-0.02,0.99
1.487305330453e+12,-0.12,0.04,0.93
1.487305330966e+12,-0.03,-0.01,1.06
1.487305331444e+12,-0.10,-0.01,0.98
1.487305331941e+12,-0.09,0.01,1.04
1.487305332453e+12,-0.07,-0.03,1.00
1.487305332902e+12,-0.09,0.00,0.95
1.487305333381e+12,-0.09,-0.04,0.98
1.487305333877e+12,-0.11,0.03,0.96
1.487305334373e+12,-0.04,-0.01,1.03
1.487305334869e+12,-0.12,0.01,0.96
1.487305335318e+12,-0.06,0.00,0.94
1.487305335813e+12,-0.08,-0.07,1.01
1.487305336309e+12,-0.07,0.00,1.06
1.48730533682e+12,-0.10,-0.05,1.00
1.487305337269e+12,-0.07,0.00,0.94
1.487305337767e+12,-0.09,-0.04,1.01
1.487305338216e+12,-0.07,0.00,0.94
1.487305338708e+12,-0.09,-0.03,1.01
1.487305339156e+12,-0.08,0.00,0.95
1.487305339651e+12,-0.09,-0.03,0.99
1.48730534015e+12,-0.12,0.02,0.92
1.487305340644e+12,-0.05,-0.03,1.09
1.48730534114e+12,-0.09,-0.02,1.00
1.487305341652e+12,-0.04,-0.02,1.06
1.487305342132e+12,-0.11,-0.01,0.98
1.487305342643e+12,-0.09,-0.00,1.04
1.48730534314e+12,-0.09,-0.04,1.00
1.487305343636e+12,-0.09,0.00,1.03
1.487305344133e+12,-0.10,-0.04,0.99
1.487305344613e+12,-0.10,0.04,0.95
1.48730534511e+12,-0.01,-0.00,1.00
1.487305345627e+12,-0.10,-0.03,1.01
1.487305346118e+12,-0.01,-0.02,1.03
1.487305346613e+12,-0.10,0.03,0.96
1.487305347106e+12,-0.07,-0.02,1.06
1.487305347605e+12,-0.11,-0.01,1.00
1.487305348101e+12,-0.03,-0.02,1.06
1.487305348594e+12,-0.12,-0.00,0.98
1.487305349092e+12,-0.09,0.01,1.04
1.487305349587e+12,-0.11,-0.05,1.00
1.487305350084e+12,-0.07,-0.00,1.05
1.487305350599e+12,-0.08,-0.04,1.01
1.487305351091e+12,-0.07,-0.02,1.08
1.487305351587e+12,-0.11,-0.01,1.00
1.487305352093e+12,-0.03,-0.00,1.07
1.48730535258e+12,-0.10,-0.02,1.00
1.487305353121e+12,-0.04,-0.02,1.06
1.487305353586e+12,-0.11,-0.03,1.00
1.487305354084e+12,-0.03,-0.02,1.05
1.487305354579e+12,-0.09,0.03,0.94
1.487305355075e+12,-0.05,-0.03,1.07
1.48730535557e+12,-0.11,-0.03,1.00
1.487305356082e+12,-0.03,0.02,1.07
1.487305356562e+12,-0.10,-0.01,0.99
1.487305357074e+12,-0.07,-0.01,1.05
1.487305357571e+12,-0.12,-0.03,1.00
1.487305358066e+12,-0.05,-0.03,1.06
1.487305358562e+12,-0.10,-0.02,1.01
1.487305359076e+12,-0.03,-0.02,1.03
1.487305359555e+12,-0.10,0.02,0.96
1.48730536005e+12,-0.08,-0.01,1.05
1.487305360562e+12,-0.10,-0.03,1.00
1.487305361058e+12,-0.05,-0.02,1.09
1.487305361553e+12,-0.09,-0.03,1.02
1.487305362066e+12,-0.04,-0.03,1.06
1.487305362545e+12,-0.11,0.02,0.98
1.487305363041e+12,-0.09,-0.01,1.06
1.487305363554e+12,-0.10,-0.03,1.01
1.487305364049e+12,-0.04,-0.03,1.07
1.487305364545e+12,-0.09,-0.00,1.00
1.487305365042e+12,-0.03,-0.03,1.06
1.487305365538e+12,-0.11,-0.01,0.99
1.487305366034e+12,-0.08,0.00,1.05
1.487305366528e+12,-0.11,-0.04,0.98
1.487305367025e+12,-0.12,0.05,0.94
1.487305367521e+12,-0.02,-0.02,1.04
1.487305368019e+12,-0.11,0.03,0.96
1.487305368513e+12,-0.06,-0.03,1.07
1.487305369009e+12,-0.10,-0.03,1.00
1.487305369505e+12,-0.03,0.00,1.04
1.487305370001e+12,-0.09,0.04,1.01
1.487305370496e+12,-0.04,-0.01,1.00
1.487305371009e+12,-0.20,0.15,1.00
1.487305371505e+12,-0.05,0.19,1.02
1.487305372002e+12,-0.09,0.17,1.03
1.487305372496e+12,-0.13,0.11,1.01
1.487305372992e+12,-0.10,0.08,1.05
1.487305373489e+12,-0.16,0.04,0.93
1.487305373984e+12,-0.17,0.03,0.93
1.487305374468e+12,-0.24,0.05,0.96
1.487305374975e+12,-0.20,-0.01,1.02
1.487305375474e+12,-0.25,-0.01,1.08
1.487305375969e+12,-0.21,-0.02,0.97
1.487305376467e+12,-0.29,0.01,1.07
1.487305376946e+12,-0.17,-0.00,0.98
1.487305377441e+12,-0.18,-0.06,0.98
1.487305377937e+12,-0.10,-0.00,0.97
1.487305378435e+12,-0.05,-0.04,1.00
1.487305378928e+12,-0.01,-0.10,0.96
1.487305379424e+12,-0.08,-0.05,1.02
1.48730537992e+12,-0.07,-0.16,1.00
1.487305380368e+12,0.00,-0.14,1.00
1.487305380864e+12,-0.04,-0.11,0.97
1.487305381376e+12,-0.05,-0.11,1.03
1.487305381861e+12,-0.11,-0.04,0.97
1.487305382368e+12,-0.03,-0.07,1.02
1.487305382848e+12,-0.06,0.01,0.94
1.487305383359e+12,-0.05,-0.08,1.04
1.487305383838e+12,-0.09,0.03,0.97
1.487305384334e+12,0.02,-0.00,1.01
1.487305384832e+12,-0.08,0.04,0.98
1.487305385311e+12,-0.00,-0.00,0.98
1.487305385809e+12,-0.06,0.01,0.99
1.487305386304e+12,-0.08,0.01,1.06
1.487305386798e+12,-0.06,0.04,0.96
1.487305387294e+12,-0.05,-0.00,1.03
1.487305387791e+12,-0.06,0.05,0.97
1.487305388288e+12,-0.04,0.01,1.00
1.487305388784e+12,-0.10,0.05,1.00
1.487305389266e+12,-0.06,-0.04,0.99
1.487305389775e+12,-0.10,0.04,1.00
1.48730539027e+12,-0.01,-0.02,1.02
1.487305390769e+12,-0.01,-0.04,1.01
1.487305391265e+12,-0.09,0.06,0.99
1.487305391711e+12,-0.01,0.00,1.06
1.487305392223e+12,-0.05,-0.01,1.06
1.487305392703e+12,-0.07,0.05,0.98
1.487305393198e+12,0.01,-0.02,1.02
1.487305393694e+12,-0.07,0.04,0.96
1.487305394191e+12,-0.01,-0.00,0.96
1.487305394671e+12,-0.06,0.05,0.99
1.487305395183e+12,-0.02,-0.01,1.05
1.487305395662e+12,-0.12,0.04,0.95
1.487305396157e+12,-0.00,-0.01,0.98
1.487305396655e+12,-0.07,0.05,0.99
1.487305397135e+12,-0.00,0.00,1.04
1.487305397631e+12,-0.05,0.03,0.98
1.487305398126e+12,-0.01,-0.00,1.04
1.487305398622e+12,-0.07,0.06,0.97
1.487305399118e+12,0.01,-0.00,1.01
1.487305399616e+12,-0.05,0.05,0.98
1.487305400093e+12,-0.00,-0.00,1.00
1.487305400591e+12,-0.08,0.04,0.97
1.487305401086e+12,-0.00,0.00,1.02
1.487305401583e+12,-0.06,0.06,0.99
1.487305402078e+12,0.01,-0.00,1.02
1.487305402558e+12,-0.09,0.06,0.99
1.487305403022e+12,0.00,0.04,1.01
1.487305403519e+12,-0.11,0.04,0.99
1.487305403999e+12,-0.04,-0.03,0.95
1.487305404493e+12,-0.09,0.08,0.96
1.48730540499e+12,-0.01,-0.01,0.96
1.487305405469e+12,-0.09,0.08,0.99
1.487305405966e+12,-0.00,-0.00,1.00
1.48730540646e+12,-0.07,0.06,0.98
1.487305406956e+12,0.00,-0.01,1.02
1.487305407455e+12,-0.10,0.08,0.98
1.487305407902e+12,0.00,0.02,1.02
1.4873054084e+12,-0.14,0.03,1.02
1.487305408847e+12,-0.07,0.00,0.97
1.487305409341e+12,0.00,-0.00,1.04
1.487305409837e+12,-0.07,0.04,0.98
1.487305410334e+12,-0.01,-0.00,1.04
1.487305410829e+12,-0.09,0.05,0.98
1.487305411309e+12,-0.00,0.00,0.99
1.487305411805e+12,-0.08,-0.00,1.01
1.487305412253e+12,0.00,0.00,1.00
1.487305412748e+12,-0.10,0.05,0.96
1.487305413245e+12,-0.00,-0.00,0.97
1.487305413725e+12,-0.08,0.03,0.99
1.48730541422e+12,-0.01,-0.01,1.04
1.487305414716e+12,-0.06,0.06,0.95
1.487305415181e+12,-0.01,0.00,1.04
1.487305415677e+12,-0.10,0.01,1.03
1.487305416172e+12,-0.06,0.03,1.00
1.487305416636e+12,-0.00,0.00,1.04
1.487305417132e+12,-0.10,0.01,1.02
1.487305417612e+12,-0.07,0.03,0.99
1.487305418126e+12,-0.02,-0.01,1.03
1.487305418604e+12,-0.12,0.06,0.95
1.487305419099e+12,0.00,0.00,0.98
1.487305419597e+12,-0.08,-0.01,1.01
1.487305420044e+12,0.02,0.00,1.03
1.48730542054e+12,-0.10,0.00,1.04
1.487305421051e+12,-0.08,0.02,1.00
1.487305421533e+12,0.01,0.00,1.00
1.487305422028e+12,-0.06,0.05,0.95
1.487305422507e+12,0.00,-0.00,0.99
1.48730542302e+12,-0.07,-0.02,1.02
1.487305423467e+12,0.00,0.01,1.05
1.487305423964e+12,-0.10,-0.00,1.05
1.48730542446e+12,-0.06,0.03,0.99
1.487305424956e+12,-0.02,-0.00,1.04
1.48730542545e+12,-0.09,0.07,0.96
1.487305425899e+12,0.00,0.02,1.00
1.487305426396e+12,-0.10,0.05,0.99
1.487305426892e+12,-0.04,-0.03,0.97
1.487305427371e+12,-0.09,0.04,0.96
1.487305427867e+12,-0.02,-0.01,0.98
1.487305428366e+12,-0.09,0.04,0.96
1.487305428843e+12,-0.00,0.00,0.96
1.487305429341e+12,-0.07,0.03,1.00
1.487305429834e+12,-0.00,-0.00,0.97
1.487305430315e+12,-0.07,0.05,0.98
1.48730543081e+12,0.00,-0.00,1.01
1.487305431306e+12,-0.05,0.05,0.96
1.487305431755e+12,0.00,0.01,1.02
1.487305432251e+12,-0.08,0.00,1.03
1.487305432747e+12,-0.07,0.00,1.00
1.487305433196e+12,0.00,0.08,0.99
1.487305433691e+12,-0.08,0.12,0.97
1.487305434187e+12,-0.08,0.02,0.97
1.487305434682e+12,-0.05,0.18,1.00
1.487305435164e+12,-0.05,0.15,0.98
1.487305435658e+12,-0.04,0.18,0.97
1.487305436155e+12,-0.14,0.15,0.98
1.487305436635e+12,-0.05,0.15,0.98
1.487305437132e+12,-0.09,0.11,0.98
1.487305437626e+12,-0.05,0.18,0.95
1.487305438123e+12,-0.06,0.12,1.01
1.487305438617e+12,-0.08,0.07,0.97
1.487305439118e+12,-0.09,0.08,1.02
1.487305439593e+12,-0.06,0.04,0.98
1.487305440091e+12,-0.14,0.05,0.97
1.487305440586e+12,-0.15,0.03,0.93
1.487305441066e+12,-0.11,-0.02,0.99
1.487305441562e+12,-0.17,-0.01,0.98
1.487305442058e+12,-0.12,-0.02,1.03
1.48730544257e+12,-0.07,-0.00,1.03
1.48730544305e+12,-0.08,-0.13,0.95
1.487305443564e+12,-0.13,-0.12,1.01
1.487305444044e+12,-0.10,-0.09,0.97
1.487305444553e+12,-0.05,-0.15,1.01
1.487305445035e+12,-0.07,-0.05,0.95
1.487305445529e+12,-0.09,-0.08,0.99
1.487305446025e+12,-0.09,-0.15,0.99
1.487305446523e+12,-0.05,-0.14,1.03
1.487305447034e+12,-0.06,-0.08,1.04
1.48730544753e+12,-0.09,-0.05,1.00
1.487305448009e+12,-0.12,-0.06,0.98
1.487305448506e+12,-0.03,-0.05,0.96
1.487305448954e+12,-0.07,0.00,0.98
1.487305449448e+12,-0.10,0.02,0.98
1.487305449945e+12,-0.02,-0.02,0.98
1.487305450441e+12,-0.09,0.03,1.02
1.487305450938e+12,-0.09,0.05,1.02
1.487305451433e+12,-0.09,0.06,1.02
1.48730545193e+12,-0.01,-0.06,0.96
1.487305452425e+12,-0.09,-0.04,1.03
1.487305452938e+12,-0.08,0.02,1.01
